Time (HH:MM:SS.mmm),Desired Left,Desired Right,Measured Left,Measured Right
18:49:13.701,21.1429879452501,28.532037313495362,10.641369117153795,33.63198140730097
18:49:13.703,21.74368200876883,27.93134324997663,10.641369117153795,33.63198140730097
18:49:13.704,22.584653369018007,27.09037188972745,10.641369117153795,33.63198140730097
18:49:13.705,23.065208578748358,26.609816679997103,10.641369117153795,33.63198140730097
18:49:13.715,23.78604118792074,25.888984070824723,10.641369117153795,33.63198140730097
18:49:13.716,24.026318792785915,25.648706465959545,10.641369117153795,33.63198140730097
18:49:13.718,24.2665963462953,25.40842891245016,10.641369117153795,33.63198140730097
18:49:13.720,24.386735097372103,25.28829016137336,10.641369117153795,33.63198140730097
18:49:13.734,24.50687389980469,25.168151358940772,10.641369117153795,33.63198140730097
18:49:13.743,24.62701266372044,25.04801259502502,12.202171398283474,33.45756673722888
18:49:13.744,24.747151440475132,24.927873818270328,12.202171398283474,33.45756673722888
18:49:13.745,24.99614388355985,25.176866261355045,12.202171398283474,33.45756673722888
18:49:13.748,24.747151440475132,24.927873818270328,12.202171398283474,33.45756673722888
18:49:13.749,24.99614388355985,25.176866261355045,12.202171398283474,33.45756673722888
18:49:13.757,25.24513632664457,25.425858704439765,12.202171398283474,33.45756673722888
18:49:13.758,25.49412876972928,25.674851147524475,12.202171398283474,33.45756673722888
18:49:13.773,24.99614388355985,25.176866261355045,15.514221823587752,32.21173175236437
18:49:13.774,25.24513632664457,25.425858704439765,15.514221823587752,32.21173175236437
18:49:13.775,24.747151440475132,24.927873818270328,15.514221823587752,32.21173175236437
18:49:13.822,24.99614388355985,25.176866261355045,18.531427157946833,30.491426245699735
18:49:13.823,24.747151440475132,24.927873818270328,18.531427157946833,30.491426245699735
18:49:13.833,24.99614388355985,25.176866261355045,21.371806299557328,29.36984423988254
18:49:13.834,24.747151440475132,24.927873818270328,21.371806299557328,29.36984423988254
18:49:13.869,24.99614388355985,25.176866261355045,23.813328820102072,27.10246263503317
18:49:13.886,24.747151440475132,24.927873818270328,23.813328820102072,27.10246263503317
18:49:13.888,24.99614388355985,25.176866261355045,23.813328820102072,27.10246263503317
18:49:13.889,24.747151440475132,24.927873818270328,23.813328820102072,27.10246263503317
18:49:13.900,24.99614388355985,25.176866261355045,24.694805770962837,25.877003919572708
18:49:13.955,25.49412876972928,25.674851147524475,25.744541403872265,25.087792898671413
18:49:13.958,24.99614388355985,25.176866261355045,25.744541403872265,25.087792898671413
18:49:13.978,25.743121212814,25.923843590609195,25.744541403872265,25.087792898671413
18:49:13.980,25.833482401711596,25.833482401711596,25.744541403872265,25.087792898671413
18:49:13.981,25.335497515542166,25.335497515542166,25.744541403872265,25.087792898671413
18:49:13.989,25.08650507245745,25.08650507245745,25.716892369561908,24.92964056233028
18:49:14.052,25.08650507245745,25.08650507245745,24.865553514941652,24.733989739730376
18:49:14.102,25.08650507245745,25.08650507245745,24.939632322034768,25.202154767529983
18:49:14.135,24.837512629372732,24.837512629372732,25.090175902933645,25.48426243544029
18:49:14.151,24.58852018628801,24.58852018628801,24.581175466768137,25.439906487441217
18:49:14.203,24.58852018628801,24.58852018628801,25.21312930139121,25.38234493428652
18:49:14.214,24.339527743203295,24.339527743203295,25.36523087057454,25.496656937261566
18:49:14.221,24.58852018628801,24.58852018628801,25.36523087057454,25.496656937261566
18:49:14.272,24.58852018628801,24.58852018628801,25.463149515922666,25.331896167902393
18:49:14.277,24.339527743203295,24.339527743203295,25.504287862576085,24.8469608558086
18:49:14.297,24.58852018628801,24.58852018628801,25.504287862576085,24.8469608558086
18:49:14.299,24.339527743203295,24.339527743203295,25.504287862576085,24.8469608558086
18:49:14.356,24.339527743203295,24.339527743203295,24.675728838108057,24.938236591704843
18:49:14.385,24.549560242798172,24.129495243608417,24.575935926598692,24.838780161107994
18:49:14.387,25.270392890487397,23.408662595919196,24.575935926598692,24.838780161107994
18:49:14.391,25.75094799750617,22.92810748890042,24.575935926598692,24.838780161107994
18:49:14.395,26.47178060667855,22.20727487972804,24.575935926598692,24.838780161107994
18:49:14.404,27.312752172350876,21.36630331405571,24.547884945157385,24.547884945157275
18:49:14.405,27.673168528292855,21.005886958113734,24.547884945157385,24.547884945157275
18:49:14.407,28.39400103475366,20.285054451652933,24.547884945157385,24.547884945157275
18:49:14.411,28.75441759611879,19.924637890287805,24.547884945157385,24.547884945157275
18:49:14.416,29.355111454214363,19.323944032192227,24.547884945157385,24.547884945157275
